# tau (s), T (K), Y_CO, Y_CO2 
3.6881954171e-03 1.3006220275e+03 5.0292723721e-02 2.5226556210e-02 
3.8125608788e-03 1.2967734812e+03 5.0166607729e-02 2.5033847325e-02 
3.9411264087e-03 1.2929249349e+03 5.0039480176e-02 2.4842767674e-02 
4.0740601209e-03 1.2890763887e+03 4.9911340174e-02 2.4653300705e-02 
4.2115395574e-03 1.2852278424e+03 4.9782186212e-02 2.4465429668e-02 
4.3537523748e-03 1.2813792962e+03 4.9652016131e-02 2.4279137672e-02 
4.5009246260e-03 1.2775307499e+03 4.9520816912e-02 2.4094416093e-02 
4.6532127396e-03 1.2736822036e+03 4.9388605178e-02 2.3911231388e-02 
4.8108656546e-03 1.2698336574e+03 4.9255366709e-02 2.3729574742e-02 
4.9741194743e-03 1.2659851111e+03 4.9121096527e-02 2.3549429238e-02 
5.1432247267e-03 1.2621365649e+03 4.8985788904e-02 2.3370778088e-02 
5.3184474350e-03 1.2582880186e+03 4.8849437348e-02 2.3193604682e-02 
5.5000702727e-03 1.2544394723e+03 4.8712034584e-02 2.3017892645e-02 
5.6883938085e-03 1.2505909261e+03 4.8573572551e-02 2.2843625886e-02 
5.8837378487e-03 1.2467423798e+03 4.8434042382e-02 2.2670788645e-02 
6.0864428878e-03 1.2428938336e+03 4.8293434398e-02 2.2499365541e-02 
6.2968716731e-03 1.2390452873e+03 4.8151738096e-02 2.2329341620e-02 
6.5154108972e-03 1.2351967411e+03 4.8008942141e-02 2.2160702397e-02 
6.7424730267e-03 1.2313481948e+03 4.7865034357e-02 2.1993433899e-02 
6.9784982821e-03 1.2274996485e+03 4.7720001717e-02 2.1827522701e-02 
7.2239567808e-03 1.2236511023e+03 4.7573830337e-02 2.1662955968e-02 
7.4793508592e-03 1.2198025560e+03 4.7426505463e-02 2.1499721486e-02 
7.7452175918e-03 1.2159540098e+03 4.7278011467e-02 2.1337807693e-02 
8.0221315236e-03 1.2121054635e+03 4.7128331833e-02 2.1177203711e-02 
8.3107076385e-03 1.2082569172e+03 4.6977449151e-02 2.1017899369e-02 
8.6116045854e-03 1.2044083710e+03 4.6825345103e-02 2.0859885225e-02 
8.9255281877e-03 1.2005598247e+03 4.6672000453e-02 2.0703152587e-02 
9.2532352630e-03 1.1967112785e+03 4.6517395039e-02 2.0547693528e-02 
9.5955377848e-03 1.1928627322e+03 4.6361507756e-02 2.0393500897e-02 
9.9533074201e-03 1.1890141859e+03 4.6204316545e-02 2.0240568327e-02 
1.0327480479e-02 1.1851656397e+03 4.6045798384e-02 2.0088890243e-02 
1.0719063320e-02 1.1813170934e+03 4.5885929272e-02 1.9938461859e-02 
1.1129138255e-02 1.1774685472e+03 4.5724684216e-02 1.9789279172e-02 
1.1558870003e-02 1.1736200009e+03 4.5562037227e-02 1.9641338959e-02 
1.2009512759e-02 1.1697714546e+03 4.5397961302e-02 1.9494638761e-02 
1.2482417918e-02 1.1659229084e+03 4.5232428422e-02 1.9349176863e-02 
